batch_id,document_id,file_name,full_path,relative_path,extension,source_root,source_type,size_bytes,last_write_time,sha256,normalized_title,dedup_group,keep_or_duplicate,duplicate_reason,inclusion_status,inclusion_reason
20260715_肺动脉高压正式解析,DOC-A68D69E10D1A0893,01-05-K-0005血管外科下肢康复.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\11运动康复\01-05-K-0005血管外科下肢康复.docx,厦心-护理\护理指导 20250901\11运动康复\01-05-K-0005血管外科下肢康复.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,53064,2025-09-08T14:56:18+08:00,A68D69E10D1A08935946599C8568B9E4F396108781FC986D4858CE95D6643B2D,k0005血管外科下肢康复,SHA-A68D69E10D1A0893,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-4F427A4E51917913,01-05-K-0006心梗患者心脏康复运动.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\11运动康复\01-05-K-0006心梗患者心脏康复运动.docx,厦心-护理\护理指导 20250901\11运动康复\01-05-K-0006心梗患者心脏康复运动.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,326260,2025-09-08T14:56:18+08:00,4F427A4E51917913B8D10F5C12A8711D0B47A2F651F7EAE03CCFAB0DBE4909AC,k0006心梗患者心脏康复运动,SHA-4F427A4E51917913,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-DAFB7A4858C0785E,01-05-K-0007糖尿病该如何运动.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\11运动康复\01-05-K-0007糖尿病该如何运动.docx,厦心-护理\护理指导 20250901\11运动康复\01-05-K-0007糖尿病该如何运动.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,445613,2025-09-08T14:56:20+08:00,DAFB7A4858C0785E5B780CF06B46AE40BC5A1933F53C85F66933ED3807DDFA0E,k0007糖尿病该如何运动,SHA-DAFB7A4858C0785E,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-7A09440186CD2B09,01-05-K-0008静脉血栓栓塞症运动康复.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\11运动康复\01-05-K-0008静脉血栓栓塞症运动康复.docx,厦心-护理\护理指导 20250901\11运动康复\01-05-K-0008静脉血栓栓塞症运动康复.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,283700,2025-09-08T14:56:18+08:00,7A09440186CD2B0973C0E0A6A222E6A5A184CB68255BAE18E0994C105D200ACF,k0008静脉血栓栓塞症运动康复,SHA-7A09440186CD2B09,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-A4C45C8DD50166D3,01-05-L-0001ICU心理护理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\12心理指导\01-05-L-0001ICU心理护理.docx,厦心-护理\护理指导 20250901\12心理指导\01-05-L-0001ICU心理护理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,119793,2025-09-08T14:56:18+08:00,A4C45C8DD50166D39F2227BC546DE27C0BEF7DE6E8D9153966553800DB699F8C,l0001icu心理护理,SHA-A4C45C8DD50166D3,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-4C168E84A860E3AF,01-05-L-0002心理健康教育.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\12心理指导\01-05-L-0002心理健康教育.docx,厦心-护理\护理指导 20250901\12心理指导\01-05-L-0002心理健康教育.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,77112,2025-09-08T14:56:18+08:00,4C168E84A860E3AF57E3EF1E2ABF8C90FB522B4620312DDFE2344F06950AEC79,l0002心理健康教育,SHA-4C168E84A860E3AF,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-CD28568B2980B483,01-05-H-0013左心耳封堵术的出院指导.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\13出院指导\01-05-H-0013左心耳封堵术的出院指导.docx,厦心-护理\护理指导 20250901\13出院指导\01-05-H-0013左心耳封堵术的出院指导.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,117876,2025-09-08T14:56:16+08:00,CD28568B2980B4835F323FC4682AC4FE2CE7A947D25541CD36024D8ACE30CDDB,h0013左心耳封堵术的出院指导,SHA-CD28568B2980B483,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-B41383A1CBD990A6,01-05-M-0002出院流程.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\13出院指导\01-05-M-0002出院流程.docx,厦心-护理\护理指导 20250901\13出院指导\01-05-M-0002出院流程.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,118282,2025-06-27T07:48:36+08:00,B41383A1CBD990A67529B96EB1A6616764E77725DC078357C3881968EE58055F,m0002出院流程,SHA-B41383A1CBD990A6,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-247FF4781A31E72B,01-05-M-0003发生了急性胸痛怎么办.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\13出院指导\01-05-M-0003发生了急性胸痛怎么办.docx,厦心-护理\护理指导 20250901\13出院指导\01-05-M-0003发生了急性胸痛怎么办.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,64381,2025-09-08T14:56:18+08:00,247FF4781A31E72B89CC240A3570757FB58A2B68DA8EA0608283E190034E2DCD,m0003发生了急性胸痛怎么办,SHA-247FF4781A31E72B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-9EEA33A1928F1603,01-05-A-0001CCU住院须知.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\1住院须知\01-05-A-0001CCU住院须知.docx,厦心-护理\护理指导 20250901\1住院须知\01-05-A-0001CCU住院须知.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,390102,2025-09-08T14:55:42+08:00,9EEA33A1928F1603456972A8FE370B4D604AB6696C6B210FB3B74A6EDC158F23,a0001ccu住院须知,SHA-9EEA33A1928F1603,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-61AB9C52B33153DC,01-05-A-0002ICU住院须知.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\1住院须知\01-05-A-0002ICU住院须知.docx,厦心-护理\护理指导 20250901\1住院须知\01-05-A-0002ICU住院须知.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,119093,2025-09-08T14:55:42+08:00,61AB9C52B33153DC026B0630F9D44C8C85E2AE0D0DB2C913661F3B75A2F77371,a0002icu住院须知,SHA-61AB9C52B33153DC,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-71B44FAD79A924AE,01-05-A-0003病房住院须知.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\1住院须知\01-05-A-0003病房住院须知.docx,厦心-护理\护理指导 20250901\1住院须知\01-05-A-0003病房住院须知.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,468398,2025-09-08T14:55:46+08:00,71B44FAD79A924AE1D470D794B63D25041392D970F25DBF1564E7D0D0FA3BA98,a0003病房住院须知,SHA-71B44FAD79A924AE,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-78037730043E0AB8,01-05-A-0005特需病房住院须知.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\1住院须知\01-05-A-0005特需病房住院须知.docx,厦心-护理\护理指导 20250901\1住院须知\01-05-A-0005特需病房住院须知.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,243796,2025-09-08T14:55:44+08:00,78037730043E0AB817CCE5ECA380C76D67052DDB3E347F2A31E56C2491055FA8,a0005特需病房住院须知,SHA-78037730043E0AB8,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-CDB11315EA02454B,01-05-A-0006急诊住院须知.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\1住院须知\01-05-A-0006急诊住院须知.docx,厦心-护理\护理指导 20250901\1住院须知\01-05-A-0006急诊住院须知.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,355037,2025-09-08T14:55:42+08:00,CDB11315EA02454B3F34C203A60AFF47CDCCA5383401B6DBAACC682EDEE55FAB,a0006急诊住院须知,SHA-CDB11315EA02454B,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-29A8674DE9F4758A,01-05-B-0001预防跌倒十知道.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0001预防跌倒十知道.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0001预防跌倒十知道.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,441176,2025-09-08T14:55:40+08:00,29A8674DE9F4758AE9C84945BF936E87CFBE1A17AE672973C27BD73AD9470AFA,b0001预防跌倒十知道,SHA-29A8674DE9F4758A,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-7246608914744BD9,01-05-B-0002压力性损伤的预防.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0002压力性损伤的预防.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0002压力性损伤的预防.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,698042,2025-09-08T14:55:44+08:00,7246608914744BD9AAD507CC774166BD77FFA77CED89C5F31C213DBBBD6B0645,b0002压力性损伤的预防,SHA-7246608914744BD9,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-199B47B4C93DA6DB,01-05-B-0005约束注意事项.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0005约束注意事项.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0005约束注意事项.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,117800,2025-09-08T14:55:40+08:00,199B47B4C93DA6DB07F90DCE7D1C03A17A232568F3E0168FDEE04AC1C31320F1,b0005约束注意事项,SHA-199B47B4C93DA6DB,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-05DC5A04E10BA80C,01-05-B-0006预防跌倒很重要.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0006预防跌倒很重要.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0006预防跌倒很重要.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,576984,2025-08-27T08:04:40+08:00,05DC5A04E10BA80CE7987BF997A56B9E91F462B7CBE6E66150F2AE92F7961770,b0006预防跌倒很重要,SHA-05DC5A04E10BA80C,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-AAECDC7D0A87DAAA,01-05-B-0008预防跌倒四部曲之健康管理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0008预防跌倒四部曲之健康管理.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0008预防跌倒四部曲之健康管理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,145815,2025-09-08T14:55:40+08:00,AAECDC7D0A87DAAA985E495C73F00D50CBF05B506CDEE155D119443458A3A020,b0008预防跌倒四部曲之健康管理,SHA-AAECDC7D0A87DAAA,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5710F05A0D2EF022,01-05-B-0009预防跌倒四部曲之药品管理.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0009预防跌倒四部曲之药品管理.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0009预防跌倒四部曲之药品管理.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,268426,2025-09-08T14:55:54+08:00,5710F05A0D2EF0222C1DBB4B22550583823BF278E59231B91E872BBE0BFF9EDF,b0009预防跌倒四部曲之药品管理,SHA-5710F05A0D2EF022,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-598B2D62EEB1B25A,01-05-B-0010预防跌倒四部曲之坚持运动.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0010预防跌倒四部曲之坚持运动.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0010预防跌倒四部曲之坚持运动.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,310028,2025-09-08T14:55:42+08:00,598B2D62EEB1B25A9933341265FE3CC1BAA3056360F3834A2EB41518CBDB5378,b0010预防跌倒四部曲之坚持运动,SHA-598B2D62EEB1B25A,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-6186673D80DD8C25,01-05-B-0011胃管照护注意事项.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0011胃管照护注意事项.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0011胃管照护注意事项.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,139335,2025-09-08T14:55:44+08:00,6186673D80DD8C25013465F92D76E6174E335D6EB3CAEA06FDC0F61C27739CCA,b0011胃管照护注意事项,SHA-6186673D80DD8C25,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-1FB623F2FDFF70A0,01-05-B-0012深静脉置管照护注意事项.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0012深静脉置管照护注意事项.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0012深静脉置管照护注意事项.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,191730,2025-09-08T14:55:42+08:00,1FB623F2FDFF70A0033CB924EA53737E7CEAB869B82F270A7364198B6C65A946,b0012深静脉置管照护注意事项,SHA-1FB623F2FDFF70A0,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-99861411AB3E9555,01-05-B-0013尿管照护注意事项.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0013尿管照护注意事项.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0013尿管照护注意事项.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,126390,2025-09-08T14:55:40+08:00,99861411AB3E9555482ADA2B26266034F2B0E80A15A816D0366BC0B32FDD74CF,b0013尿管照护注意事项,SHA-99861411AB3E9555,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-A785E2A165E4A517,01-05-B-0014胸腔闭式引流管照护注意事项.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05-B-0014胸腔闭式引流管照护注意事项.docx,厦心-护理\护理指导 20250901\2风险预防\01-05-B-0014胸腔闭式引流管照护注意事项.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,240566,2025-09-08T14:55:44+08:00,A785E2A165E4A517A7AB990BCCBD58BC0D7AF9CC6D3F68753CA404B60B038005,b0014胸腔闭式引流管照护注意事项,SHA-A785E2A165E4A517,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-C9D825D637A95C42,01-05B-0007预防跌倒四部曲之环境物品.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\2风险预防\01-05B-0007预防跌倒四部曲之环境物品.docx,厦心-护理\护理指导 20250901\2风险预防\01-05B-0007预防跌倒四部曲之环境物品.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,704265,2025-09-08T14:55:48+08:00,C9D825D637A95C4203BD9FA0CEC93890E00D6AC686A00F0DC7458647749E2586,05b0007预防跌倒四部曲之环境物品,SHA-C9D825D637A95C42,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5C5FF1CD150AD5BA,01-05-C-0001认识瓣膜疾病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0001认识瓣膜疾病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0001认识瓣膜疾病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,1274353,2025-09-08T14:55:50+08:00,5C5FF1CD150AD5BA68C7A10110FEE5C06A8EC421E3280E66F124C57F1D4BEE7A,c0001认识瓣膜疾病,SHA-5C5FF1CD150AD5BA,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-042D6FF56DEBDE25,01-05-C-0003高血压与冠心病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0003高血压与冠心病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0003高血压与冠心病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,37304,2025-09-08T14:55:40+08:00,042D6FF56DEBDE25CD77CEE867C4E0D9AC7AE6B889329E6ECB7F7A3E91FAD943,c0003高血压与冠心病,SHA-042D6FF56DEBDE25,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-D258BBA26BFC6C50,01-05-C-0004高血压患者用药误区.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0004高血压患者用药误区.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0004高血压患者用药误区.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,120273,2025-09-08T14:55:42+08:00,D258BBA26BFC6C506995B9C6249436B3C87F39DF4EE6EE2D953971C29E41688A,c0004高血压患者用药误区,SHA-D258BBA26BFC6C50,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-B2E37066F09765C2,01-05-C-0005肥胖与冠心病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0005肥胖与冠心病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0005肥胖与冠心病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,74091,2025-09-08T14:55:42+08:00,B2E37066F09765C2ED63C427A0E9E0367B45AE92E0E3F191CAF296C9D412DE99,c0005肥胖与冠心病,SHA-B2E37066F09765C2,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-DFABB54A9E505200,01-05-C-0009认识冠心病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0009认识冠心病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0009认识冠心病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,1349894,2025-09-08T14:55:48+08:00,DFABB54A9E5052008D2CA9FC365A03FECE8FDB632B574F863C75C2285B52D8E6,c0009认识冠心病,SHA-DFABB54A9E505200,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-99EFBB20D4AE12E3,01-05-C-0011吸烟与冠心病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0011吸烟与冠心病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0011吸烟与冠心病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,634644,2025-09-08T14:55:44+08:00,99EFBB20D4AE12E36F54D8FC387EF3EFB7557F87A7937CF4B19A1B1279860DE6,c0011吸烟与冠心病,SHA-99EFBB20D4AE12E3,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-1C03B2C423727D29,01-05-C-0012血脂与冠心病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0012血脂与冠心病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0012血脂与冠心病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,41153,2025-09-08T14:55:42+08:00,1C03B2C423727D2964958EAB66576C5DCA237DD9CE48562FE0BEFCEE6D853778,c0012血脂与冠心病,SHA-1C03B2C423727D29,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-61F428FA760EC410,01-05-C-0016心力衰竭.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0016心力衰竭.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0016心力衰竭.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,433071,2025-09-08T14:55:44+08:00,61F428FA760EC410C9FA46DDD0F078F24DC474D7DA4DC25BB75F5E788C340EE3,c0016心力衰竭,SHA-61F428FA760EC410,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-9957F94E51D1F7F5,01-05-C-0018心律失常.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0018心律失常.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0018心律失常.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,156335,2025-09-08T14:55:44+08:00,9957F94E51D1F7F5182E2E30A92CDC3AA34842ABC3D3F2C87B950653C5BCC7D1,c0018心律失常,SHA-9957F94E51D1F7F5,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-5E47764AE9D80B05,01-05-C-0019认识先天性心脏病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0019认识先天性心脏病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0019认识先天性心脏病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,969865,2025-09-08T14:55:48+08:00,5E47764AE9D80B051906889A8DA2B9AE3DABB87864022D0391BE24E895EEE2E5,c0019认识先天性心脏病,SHA-5E47764AE9D80B05,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-42EE6BE3D36F8874,01-05-C-0020病毒性心肌炎.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0020病毒性心肌炎.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0020病毒性心肌炎.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,1894773,2025-09-08T14:55:54+08:00,42EE6BE3D36F887407D9984329FB11345FB853E7DCBD3031EE353382FB710CFF,c0020病毒性心肌炎,SHA-42EE6BE3D36F8874,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
20260715_肺动脉高压正式解析,DOC-1B6DF5D511E82FE7,01-05-C-0021肥厚型心肌病.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南\厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0021肥厚型心肌病.docx,厦心-护理\护理指导 20250901\3疾病相关知识\01-05-C-0021肥厚型心肌病.docx,.docx,E:\BigMouse\0.CDSS文献诊疗指南材料PDF\心血管内科\诊疗指南,unclassified,429203,2025-09-08T14:55:48+08:00,1B6DF5D511E82FE7172E70E487033DD9BFB146CF40E7586A31528B6A5F59DEF2,c0021肥厚型心肌病,SHA-1B6DF5D511E82FE7,keep,,excluded,OUT_OF_SCOPE_PATH_AND_NAME
