batch_dir,relation_id,severity,relationType,relationCategory,source_code,source_name,source_entityType,target_code,target_name,target_entityType,missing_fields,has_provenance_records,has_evidence_text_or_provenance,source_note,source_quality
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-B6DB4EE731FF,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,TreatmentPlan,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-6BA5AA434223,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,TreatmentPlan,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-29CDA552DF4B,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,TreatmentPlan,MED-DIURETIC,利尿剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-2B9D4128AB9F,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-BDFE50A1B293,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,TreatmentPlan,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-40205B71F811,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,TreatmentPlan,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-2880BABACC58,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-0E0B6D3DD944,非扩张型左心室心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-E6FFD251EB59,非扩张型左心室心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-E3CB5737CAE3,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-260280003FF2,缺血性心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-47D3A2CC113F,缺血性心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-374B77958BC6,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-501677A0810C,致心律失常性左心室心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-17A2C6DE85BB,致心律失常性左心室心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-D52FF12232A7,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-75D805FA2D42,致心律失常性双心室心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-DF6F434C5C44,致心律失常性双心室心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-1047125FDE98,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-8419002B35F1,限制型心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-F2B4D728E4C5,限制型心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-30E378A119A5,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-8BABC3547777,致心律失常性心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-9F837323F5A4,致心律失常性心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-5734438F0615,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-A998492DDF0E,致心律失常性右心室心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-5E4A6A51FCFA,致心律失常性右心室心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-F5EBA1D76577,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-BE44DFBB5552,淀粉样变心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-2D83296059F7,淀粉样变心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-6F4B391AB363,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-C73CCA666CCA,肥厚型心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-1B6450E2CB29,肥厚型心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-4E37FE916F4F,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-D8661B4FB4B1,法布雷病心肌病治疗方案,TreatmentPlan,MED-CARD-4FB23383386F,阿加糖酶α,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-FBB9B93FE99A,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-D8661B4FB4B1,法布雷病心肌病治疗方案,TreatmentPlan,MED-CARD-B89F68FD48F2,阿加糖酶β,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-5B1A1F9342B0,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-D8661B4FB4B1,法布雷病心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-39CFBD93D21C,法布雷病心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-PLANEXEC-115C1954BC12,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-EF123C1AB63F,扩张型心肌病治疗方案,TreatmentPlan,PATHWAY-CARD-75AAE6892822,扩张型心肌病治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-CM-20260622-001,REL-E59B3E90CAA73119,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,Disease,SIGN-CARD-CM-ACM-VENTRICULAR-ARRHYTHMIA,室性心律失常表现,Sign,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-2750DD4AD8BC4EAD,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,Disease,DXC-CARD-CM-ABVC-PADUA-BIVENTRICULAR,ABVC双心室受累诊断流程,DiagnosisCriteria,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-6EB545959A2A9CCA,blocking_for_cdss_scenario,has_prognosis,clinical,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,Disease,PROG-CARD-CM-ACM-SCD-HF-PROGRESSION,猝死和心力衰竭进展风险,Prognosis,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-B00366C9E906B0CE,blocking_for_cdss_scenario,has_follow_up,therapeutic,DIS-CARD-CM-ABVC,致心律失常性双心室心肌病,Disease,FU-CARD-CM-ACM-ROUTINE-FOLLOW-UP,ACM谱系定期随访和猝死风险复评,FollowUp,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-A280CB87DC8ACAF0,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-ACM,致心律失常性心肌病,Disease,SIGN-CARD-CM-ACM-CUTANEOUS-HAIR-PALMOPLANTAR,卷发和掌跖角化病,Sign,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-CC53DF314889B175,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,Disease,SIGN-CARD-CM-ACM-VENTRICULAR-ARRHYTHMIA,室性心律失常表现,Sign,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-BBFC153D8BD31DCB,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-CM-ALVC,致心律失常性左心室心肌病,Disease,DXC-CARD-CM-ALVC-PADUA-LV,ALVC左心室受累诊断流程,DiagnosisCriteria,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-142A62060E321A12,blocking_for_cdss_scenario,has_etiology,clinical,DIS-CARD-CM-AMYLOID,淀粉样变心肌病,Disease,ETI-CARD-CM-AMYLOID-AL-ATTR-DEPOSITION,AL或ATTR淀粉样蛋白心肌沉积,Etiology,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-750DA70FC7675E85,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-CM-AMYLOID,淀粉样变心肌病,Disease,SYM-CARD-CM-AMYLOID-HF-SYMPTOMS,心力衰竭相关症状,Symptom,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-C2D29BB0A3B0E4F1,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-AMYLOID,淀粉样变心肌病,Disease,SIGN-CARD-CM-AMYLOID-LVH-LOW-VOLTAGE,室壁增厚与心电低电压不匹配,Sign,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-AC2933DF1CED0E0A,blocking_for_cdss_scenario,has_etiology,clinical,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,ETI-CARD-CM-ATRIAL-FIBROSIS-REMODELING,心房纤维化和电结构重构,Etiology,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-643FE817BF084D48,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,SYM-CARD-CM-ATRIAL-PALPITATION-DYSPNEA,心悸和活动后气促,Symptom,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-1756BCD6EAEF5F88,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,SIGN-CARD-CM-ATRIAL-AF-ATRIAL-DYSFUNCTION,房性心律失常和心房功能异常,Sign,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-8218D425F278CBF2,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,DXC-CARD-CM-ATRIAL-EHRA-CLASS,EHRA心房心肌病组织学分型诊断框架,DiagnosisCriteria,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-84380CA5BA0C6013,blocking_for_cdss_scenario,has_treatment_plan,therapeutic,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,PLAN-CARD-CM-ATRIAL-AF-STROKE-RISK-MANAGEMENT,房性心律失常与卒中风险管理,TreatmentPlan,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-D915D426A660A8C4,blocking_for_cdss_scenario,has_prognosis,clinical,DIS-CARD-CM-ATRIAL,心房心肌病,Disease,PROG-CARD-CM-ATRIAL-AF-STROKE-HF-RISK,房颤、卒中和心力衰竭风险,Prognosis,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-AE1A44DA09EEBC60,blocking_for_cdss_scenario,has_etiology,clinical,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,ETI-CARD-CM-FABRY-GLA-ALPHA-GAL-A,GLA基因突变导致α-Gal A活性降低,Etiology,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-D1264A41E68727CB,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,SYM-CARD-CM-FABRY-MULTISYSTEM-SYMPTOMS,多系统受累症状,Symptom,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-FE49325EA30E2E4A,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,SIGN-CARD-CM-FABRY-LVH-CONDUCTION,左心室肥厚伴传导异常,Sign,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-68ABA1B1B0537FA0,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,DXC-CARD-CM-FABRY-ENZYME-GENE-EMB,酶活性、基因检测和心肌活检诊断,DiagnosisCriteria,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-33E7E4C9C5AA11B0,blocking_for_cdss_scenario,has_prognosis,clinical,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,PROG-CARD-CM-FABRY-EARLY-DX-TREATMENT,早诊早治改善预后,Prognosis,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-3F2E68443D7A1319,blocking_for_cdss_scenario,has_follow_up,therapeutic,DIS-CARD-CM-FABRY,法布雷病心肌病,Disease,FU-CARD-CM-FABRY-REGULAR-CARDIAC-FOLLOW-UP,法布雷病心肌病长期心脏随访,FollowUp,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-EE9C4E4369487341,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,Disease,SYM-CARD-CM-NDLVCM-ARRHYTHMIA-HF,心律失常或心功能不全相关症状,Symptom,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-F2F9D55392F8375D,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,Disease,DXC-CARD-CM-NDLVCM-CMR-LGE,CMR-LGE非缺血性瘢痕诊断依据,DiagnosisCriteria,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-14058566DE9A2482,blocking_for_cdss_scenario,has_follow_up,therapeutic,DIS-CARD-CM-NDLVCM,非扩张型左心室心肌病,Disease,FU-CARD-CM-NDLVCM-LIFELONG-SCD-RISK,NDLVCM长期表型和猝死风险随访,FollowUp,guideline_id,true,true,,curated_required_gap_backfill
BATCH-CARD-CM-20260622-001,REL-8D351EEE8FC92860,blocking_for_cdss_scenario,has_clinical_pathway,clinical,PLAN-CARD-CM-ATRIAL-AF-STROKE-RISK-MANAGEMENT,房性心律失常与卒中风险管理,TreatmentPlan,PATH-CARD-CM-ATRIAL-AF-STROKE-RISK,房性心律失常和卒中预防路径,ClinicalPathway,guideline_id|source_page,true,true,,curated_required_gap_backfill
BATCH-CARD-HF-20260629-001,REL-D8AC90317C9B5B4E440D,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-HF-LEFT,左心衰竭,Disease,DXC-CARD-25510C02A8C8,左心衰竭诊断标准,DiagnosisCriteria,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-2591130708026F20BA94,blocking_for_cdss_scenario,has_diagnostic_criteria,diagnostic,DIS-CARD-HF-RIGHT,右心衰竭,Disease,DXC-CARD-FB1FD85809E5,右心衰竭诊断标准,DiagnosisCriteria,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-B92E82C9D3E53AE7344F,blocking_for_cdss_scenario,has_epidemiology,clinical,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,EPI-CARD-0596D1441CA0,慢性心力衰竭流行病学,Epidemiology,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-23F6EA34BA1942842FD9,blocking_for_cdss_scenario,has_etiology,clinical,DIS-CARD-HF-AHF,急性心力衰竭,Disease,ETI-CARD-534BFDB17C84,急性心力衰竭病因,Etiology,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-34332B42D2431DB01F52,blocking_for_cdss_scenario,has_pathophysiology,clinical,DIS-CARD-HF-RIGHT,右心衰竭,Disease,PATH-CARD-4F930223CC47,右心衰竭病理生理机制,Pathophysiology,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-F49D9C0054DBF89C9B2A,blocking_for_cdss_scenario,has_risk_stratification,risk,DIS-CARD-HF-RIGHT,右心衰竭,Disease,RISK-CARD-011399550FDD,右心衰竭风险分层,RiskStratification,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-9D14E76AD7B2034DA2A5,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,Disease,SIGN-CARD-37D71F7E64B1,颈静脉怒张,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-B4647A61BB23A79C2440,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,SIGN-CARD-37D71F7E64B1,颈静脉怒张,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-3BC111D7A6745B76A805,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,SIGN-CARD-67CD9C4673B0,肺部啰音,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-1602D9EA54A137B10CD3,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-LEFT,左心衰竭,Disease,SIGN-CARD-67CD9C4673B0,肺部啰音,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-2D49235BC908B60E683C,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-RIGHT,右心衰竭,Disease,SIGN-CARD-37D71F7E64B1,颈静脉怒张,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-08020800A55EC5D1E833,blocking_for_cdss_scenario,has_sign,clinical,DIS-CARD-HF-RIGHT,右心衰竭,Disease,SIGN-CARD-67CD9C4673B0,肺部啰音,Sign,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-BEE09C07C31D336FBE9F,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,Disease,SYM-CARD-19E67F3BE240,呼吸困难,Symptom,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-D00E5083F0D073E3131F,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-HF-BIVENTRICULAR,全心衰竭,Disease,SYM-CARD-A99A5EBE8948,水肿,Symptom,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-2B3C2F3B408CBA8C8735,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-HF-LEFT,左心衰竭,Disease,SYM-CARD-0ACC45EF4E60,乏力,Symptom,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-41E86A74E2D4BB9E0058,blocking_for_cdss_scenario,has_symptom,clinical,DIS-CARD-HF-RIGHT,右心衰竭,Disease,SYM-CARD-0ACC45EF4E60,乏力,Symptom,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-B0D64E44C97A0A0FF8D4,blocking_for_cdss_scenario,requires_exam,diagnostic,DIS-CARD-HF-LEFT,左心衰竭,Disease,EXAM-TTE,超声心动图,Exam,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-13EEA6EECF69FEF8525E,blocking_for_cdss_scenario,treated_by_medication,therapeutic,DIS-CARD-HF-AHF,急性心力衰竭,Disease,MED-CARD-072B93AB8BC2,袢利尿剂,Medication,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-6B78C3970A40F3092CA5,blocking_for_cdss_scenario,treated_by_medication,therapeutic,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,Medication,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-01FDAAA1D3B7DC0F39C2,blocking_for_cdss_scenario,treated_by_medication,therapeutic,DIS-CARD-HF-CHF,慢性心力衰竭,Disease,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,Medication,source_page,true,true,,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-9C9EAFAF3DBB,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-019D9CFB289A,心肌梗死后心力衰竭治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-58F6D2CB27F1,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-019D9CFB289A,心肌梗死后心力衰竭治疗方案,TreatmentPlan,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-A89172C6101D,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-019D9CFB289A,心肌梗死后心力衰竭治疗方案,TreatmentPlan,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-3D765ED02B47,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,PLAN-CARD-019D9CFB289A,心肌梗死后心力衰竭治疗方案,TreatmentPlan,PATHWAY-CARD-44DAC3BE112B,心肌梗死后心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-EB2609FF0F4B,blocking_for_cdss_scenario,has_clinical_pathway,taxonomy,DIS-CARD-HF-POST-MI,心肌梗死后心力衰竭,Disease,PATHWAY-CARD-44DAC3BE112B,心肌梗死后心力衰竭治疗路径,ClinicalPathway,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_disease_to_treatment_pathway_for_cdss_review,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-6C1420A27C89,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-5C774D10CF46,血管紧张素受体脑啡肽酶抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-38F7F1165302,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,MED-BETA-BLOCKER,β受体阻滞剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-8442F347CC76,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-E2FE14E667D7,盐皮质激素受体拮抗剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
BATCH-CARD-HF-20260629-001,REL-PLANEXEC-746B33FA20E4,blocking_for_cdss_scenario,includes_medication,taxonomy,PLAN-CARD-4C0507593DD1,射血分数降低的心力衰竭治疗方案,TreatmentPlan,MED-CARD-3B504DD7AA33,钠-葡萄糖协同转运蛋白2抑制剂,Medication,confidence|document_id|evidence_id|evidence_level|evidence_text|guideline_id|recommendation_class|segment_id|source_name|source_page|source_section|source_type|source_version,false,false,auto_repair_treatment_plan_to_execution_entity,
