disease_code,disease_name,recommendation_code,recommendation_name,entity_type,node_code,node_name,cdss_use_status,clinical_use_status,dictionary_validation_status,source_table,cdss_order_ready,cdss_display_ready,emr_write_allowed,cdss_dictionary_resolution_status,cdss_dictionary_resolution_note,cdss_dictionary_required_action,处置结论
DIS-CARD-CAD-AMI,急性心肌梗死,REC-CDSS-CAD-AMI-01-01-DIAG,急性心肌损伤证据合并缺血证据时支持急性心肌梗死诊断。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-AMI,急性心肌梗死,REC-CDSS-CAD-AMI-01-01-DIAG,急性心肌损伤证据合并缺血证据时支持急性心肌梗死诊断。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-AMI,急性心肌梗死,REC-CDSS-CAD-AMI-01-01-DIAG,急性心肌损伤证据合并缺血证据时支持急性心肌梗死诊断。,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,,,knowledge_only,,False,True,False,needs_lab_subitem_drilldown,心肌损伤标志物是组合检验概念，应下钻到肌钙蛋白、CK-MB、肌红蛋白等检验项目/细项。,补具体检验项目和检验细项后再参与正式医嘱。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-AMI,急性心肌梗死,REC-CDSS-CAD-AMI-03-01-PREVENT,AMI稳定后应落实抗血小板、他汀、β受体阻滞剂和随访管理。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-AMI,急性心肌梗死,REC-CDSS-CAD-AMI-03-01-PREVENT,AMI稳定后应落实抗血小板、他汀、β受体阻滞剂和随访管理。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-CCS,慢性冠脉综合征,REC-CDSS-CAD-CCS-01-01-TEST,慢性冠脉综合征应根据症状和风险选择心电图、负荷试验、冠脉CTA或冠脉造影。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-CCS,慢性冠脉综合征,REC-CDSS-CAD-CCS-02-01-ANTIANGINAL,CCS症状控制可评估β受体阻滞剂、硝酸酯类药物和钙通道阻滞剂。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-CCS,慢性冠脉综合征,REC-CDSS-CAD-CCS-02-02-PREVENT,CCS应进行他汀、抗血小板和危险因素控制。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-CCS,慢性冠脉综合征,REC-CDSS-CAD-CCS-02-01-ANTIANGINAL,CCS症状控制可评估β受体阻滞剂、硝酸酯类药物和钙通道阻滞剂。,Medication,MED-CARD-55157DA54154,硝酸酯类药物,,,knowledge_only,,False,True,False,non_orderable_category,药物类别或宽口径药物名称，可展示但不可直接下医嘱。,保留为知识展示或上位类别；正式医嘱需下钻到具体标准字典项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-CCS,慢性冠脉综合征,REC-CDSS-CAD-CCS-02-01-ANTIANGINAL,CCS症状控制可评估β受体阻滞剂、硝酸酯类药物和钙通道阻滞剂。,Medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,knowledge_only,,False,True,False,non_orderable_category,药物类别或宽口径药物名称，可展示但不可直接下医嘱。,保留为知识展示或上位类别；正式医嘱需下钻到具体标准字典项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-HF-CHF,慢性心力衰竭,REC-CDSS-HF-HF-CHF-01-01-DIAG,疑似慢性心力衰竭时，应结合心力衰竭诊断标准、慢性心力衰竭诊断标准、利钠肽、左心室射血分数、超声心动图进行诊断确认和必要鉴别。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-AVB,房室传导阻滞,REC-CDSS-BRADYAVB-ARR-AVB-01-01-DIAG,疑似房室传导阻滞时，应结合心电图传导阻滞诊断依据、动态心电图、心电图、电生理检查、阿托品试验进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-AVRT,房室折返性心动过速,REC-CDSS-SVTAFL-ARR-AVRT-01-01-DIAG,疑似房室折返性心动过速时，应结合房室折返性心动过速诊断标准、12导联心电图、动态心电图、电生理检查、超声心动图等进行诊断确认和必要鉴别。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-DCM,扩张型心肌病,REC-CDSS-CM-DCM-03-01-FOLLOW,DCM应定期复评心功能、心律失常、遗传风险和是否需要高级心衰治疗。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-DCM,扩张型心肌病,REC-CDSS-CM-DCM-02-02-DEVICE,DCM经规范治疗后仍有低LVEF或高危心律失常时，应评估ICD或心脏再同步治疗。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-DCM,扩张型心肌病,REC-CDSS-CM-DCM-01-01-DIAG,疑似扩张型心肌病应结合超声心动图、心脏磁共振、LVEF和病因排查确认诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-DCM,扩张型心肌病,REC-CDSS-CM-DCM-01-01-DIAG,疑似扩张型心肌病应结合超声心动图、心脏磁共振、LVEF和病因排查确认诊断。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-DCM,扩张型心肌病,REC-CDSS-CM-DCM-03-01-FOLLOW,DCM应定期复评心功能、心律失常、遗传风险和是否需要高级心衰治疗。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-VT,持续性室性心动过速,REC-CDSS-VASCD-ARR-VT-01-01-DIAG,疑似持续性室性心动过速时，应结合持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-VT,持续性室性心动过速,REC-CDSS-VASCD-ARR-VT-01-01-DIAG,疑似持续性室性心动过速时，应结合持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-VT,持续性室性心动过速,REC-CDSS-VASCD-ARR-VT-01-01-DIAG,疑似持续性室性心动过速时，应结合持续性室性心动过速诊断标准、冠状动脉造影、动态心电图、基因检测、心电图等进行诊断确认和必要鉴别。,LabItem,LAB-CARD-CADCD76D40B9,心肌损伤标志物,,,knowledge_only,,False,True,False,needs_lab_subitem_drilldown,心肌损伤标志物是组合检验概念，应下钻到肌钙蛋白、CK-MB、肌红蛋白等检验项目/细项。,补具体检验项目和检验细项后再参与正式医嘱。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-VT,持续性室性心动过速,REC-CDSS-VASCD-ARR-VT-03-01-TREAT,持续性室性心动过速治疗应根据病情严重程度、禁忌证和患者特征选择ICD治疗、射频消融治疗、抗心律失常药物治疗、β受体阻滞剂、利多卡因等。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-BBB,束支传导阻滞,REC-CDSS-BRADYAVB-ARR-BBB-01-01-DIAG,疑似束支传导阻滞时，应结合束支传导阻滞诊断标准、心电图、电生理检查进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-FABRY,法布雷病心肌病,REC-CDSS-CM-FABRY-01-01-DIAG,疑似法布雷病心肌病应结合α-半乳糖苷酶A活性、基因检测、CMR和必要时心肌活检确认诊断。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-FABRY,法布雷病心肌病,REC-CDSS-CM-FABRY-01-01-DIAG,疑似法布雷病心肌病应结合α-半乳糖苷酶A活性、基因检测、CMR和必要时心肌活检确认诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-AMYLOID,淀粉样变心肌病,REC-CDSS-CM-AMYLOID-01-01-DIAG,疑似淀粉样变心肌病应结合超声、CMR、心脏生物标志物和必要时心肌活检进行诊断和分型。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-AMYLOID,淀粉样变心肌病,REC-CDSS-CM-AMYLOID-01-01-DIAG,疑似淀粉样变心肌病应结合超声、CMR、心脏生物标志物和必要时心肌活检进行诊断和分型。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-AMYLOID,淀粉样变心肌病,REC-CDSS-CM-AMYLOID-01-01-DIAG,疑似淀粉样变心肌病应结合超声、CMR、心脏生物标志物和必要时心肌活检进行诊断和分型。,LabItem,LAB-CARDIAC-BIOMARKERS,心脏生物标志物检测,,,knowledge_only,,False,True,False,needs_lab_subitem_drilldown,心脏生物标志物检测是组合检验概念，应下钻到 BNP、NT-proBNP、肌钙蛋白等项目。,补具体检验项目和检验细项后再参与正式医嘱。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-AMYLOID,淀粉样变心肌病,REC-CDSS-CM-AMYLOID-02-01-TREAT,淀粉样变心肌病应按分型进行病因治疗评估，并进行心衰管理和长期随访。,Medication,MED-DIURETIC,利尿剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,利尿剂是药物类别，不是具体可开立药品。,正式医嘱需下钻到呋塞米、托拉塞米等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SQTS,短QT间期综合征,REC-CDSS-VASCD-ARR-SQTS-01-01-DIAG,疑似短QT间期综合征时，应结合短QT间期综合征诊断标准、冠状动脉造影、基因检测、心电图、心脏磁共振成像进行诊断确认和必要鉴别。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SQTS,短QT间期综合征,REC-CDSS-VASCD-ARR-SQTS-01-01-DIAG,疑似短QT间期综合征时，应结合短QT间期综合征诊断标准、冠状动脉造影、基因检测、心电图、心脏磁共振成像进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SQTS,短QT间期综合征,REC-CDSS-VASCD-ARR-SQTS-01-01-DIAG,疑似短QT间期综合征时，应结合短QT间期综合征诊断标准、冠状动脉造影、基因检测、心电图、心脏磁共振成像进行诊断确认和必要鉴别。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REC-CDSS-CAD-STABLEANGINA-01-01-DIAG,稳定型心绞痛应结合典型胸痛特征、心电图和负荷/影像学检查判断。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REC-CDSS-CAD-STABLEANGINA-02-01-MED,稳定型心绞痛可评估硝酸酯类、β受体阻滞剂、钙通道阻滞剂，同时进行他汀和抗血小板预防。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REC-CDSS-CAD-STABLEANGINA-02-01-MED,稳定型心绞痛可评估硝酸酯类、β受体阻滞剂、钙通道阻滞剂，同时进行他汀和抗血小板预防。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REC-CDSS-CAD-STABLEANGINA-02-01-MED,稳定型心绞痛可评估硝酸酯类、β受体阻滞剂、钙通道阻滞剂，同时进行他汀和抗血小板预防。,Medication,MED-CARD-55157DA54154,硝酸酯类药物,,,knowledge_only,,False,True,False,non_orderable_category,药物类别或宽口径药物名称，可展示但不可直接下医嘱。,保留为知识展示或上位类别；正式医嘱需下钻到具体标准字典项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,REC-CDSS-CAD-STABLEANGINA-02-01-MED,稳定型心绞痛可评估硝酸酯类、β受体阻滞剂、钙通道阻滞剂，同时进行他汀和抗血小板预防。,Medication,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,knowledge_only,,False,True,False,non_orderable_category,药物类别或宽口径药物名称，可展示但不可直接下医嘱。,保留为知识展示或上位类别；正式医嘱需下钻到具体标准字典项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SB,窦性心动过缓,REC-CDSS-BRADYAVB-ARR-SB-01-01-DIAG,疑似窦性心动过缓时，应结合窦性心动过缓诊断标准、动态心电图、心电图、电生理检查进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SAB,窦房传导阻滞,REC-CDSS-BRADYAVB-ARR-SAB-01-01-DIAG,疑似窦房传导阻滞时，应结合心电图传导阻滞诊断依据、动态心电图、心电图进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-SND,窦房结功能障碍,REC-CDSS-BRADYAVB-ARR-SND-01-01-DIAG,疑似窦房结功能障碍时，应结合窦房结功能障碍诊断标准、动态心电图、心电图、电生理检查、阿托品试验进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-ARR-BRADY,缓慢性心律失常,REC-CDSS-BRADYAVB-ARR-BRADY-01-01-DIAG,疑似缓慢性心律失常时，应结合心电图传导阻滞诊断依据、动态心电图、心电图、电生理检查进行诊断确认和必要鉴别。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-01-01-EVAL,缺血性心肌病需评估超声心动图、LVEF、心脏磁共振/存活心肌和冠脉造影。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CM-ICM-01-01-DIAG,疑似缺血性心肌病应结合冠状动脉造影、超声心动图、CMR和LVEF评估确认缺血性病因。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-01-01-EVAL,缺血性心肌病需评估超声心动图、LVEF、心脏磁共振/存活心肌和冠脉造影。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CM-ICM-01-01-DIAG,疑似缺血性心肌病应结合冠状动脉造影、超声心动图、CMR和LVEF评估确认缺血性病因。,ExamItem,EXAM-TTE,超声心动图,,,knowledge_only,,False,True,False,needs_specific_exam,超声心动图为宽口径检查动作；Oracle 中存在 M 型、二维、多普勒、经食管、负荷等多种项目。,回原文证据确认具体超声类型；不能直接把宽口径名称当医嘱项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-02-01-GDMT,缺血性心肌病应进行冠心病二级预防和心功能相关药物管理。,Medication,MED-BETA-BLOCKER,β受体阻滞剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,β受体阻滞剂是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到美托洛尔等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-02-01-GDMT,缺血性心肌病应进行冠心病二级预防和心功能相关药物管理。,Medication,MED-CARD-DAE0F0B68F1D,他汀类药物,,,knowledge_only,,False,True,False,medication_class_not_orderable,他汀类药物是药物类别，不是具体可开立药品。,保留为推荐类别；正式医嘱需下钻到阿托伐他汀、瑞舒伐他汀等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-02-01-GDMT,缺血性心肌病应进行冠心病二级预防和心功能相关药物管理。,Medication,MED-DIURETIC,利尿剂,,,knowledge_only,,False,True,False,medication_class_not_orderable,利尿剂是药物类别，不是具体可开立药品。,正式医嘱需下钻到呋塞米、托拉塞米等具体药品和剂型。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CAD-ICM,缺血性心肌病,REC-CDSS-CAD-ICM-02-01-GDMT,缺血性心肌病应进行冠心病二级预防和心功能相关药物管理。,Medication,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,knowledge_only,,False,True,False,non_orderable_category,药物类别或宽口径药物名称，可展示但不可直接下医嘱。,保留为知识展示或上位类别；正式医嘱需下钻到具体标准字典项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-01-01-DIAG,疑似肥厚型心肌病应结合超声心动图、心脏磁共振、最大室壁厚度和家族史确认诊断。,ExamItem,EXAM-GENETIC,基因检测,,,knowledge_only,,False,True,False,needs_specific_exam,基因检测为宽口径检查动作，不同疾病对应检测范围不同。,按疾病和原文证据确定基因检测类型或进入待注册。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-04-01-FOLLOW,HCM应定期复评症状、心电/动态心电图、影像学和家系风险。,ExamItem,EXAM-ECG,心电图,,,knowledge_only,,False,True,False,needs_specific_exam,心电图为宽口径检查动作；需按原文场景区分常规心电图、动态心电图、急诊心电图等，不能只按名称硬映射。,回原文证据确认具体检查项目；若为普通十二导联/常规心电图，可映射到常规心电图检查。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-01-01-DIAG,疑似肥厚型心肌病应结合超声心动图、心脏磁共振、最大室壁厚度和家族史确认诊断。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
DIS-CARD-CM-HCM,肥厚型心肌病,REC-CDSS-CM-HCM-04-01-FOLLOW,HCM应定期复评症状、心电/动态心电图、影像学和家系风险。,ExamItem,EXAM-CMR,心脏磁共振,,,knowledge_only,,False,True,False,needs_specific_exam,心脏磁共振需区分平扫、增强、延迟强化等项目。,回原文证据确认具体 CMR 项目。,已分类为非直接医嘱动作：可展示，不可直接下医嘱/回填EMR
