ai_evidence_review_status,batch_id,cdss_release_level,clinical_review_status,confidence,conflict_status,created_at,evidence_count,evidence_ids,formal_cdss_ready,id,merge_status,polarity,relationCategory,relationType,review_status,schema_version,scope_target,scope_type,source_code,target_code
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-8F7B73F3E44AF1747905,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-1B6450E2CB29-02-TREATMENT-DECISION,PLAN-CARD-A1C4E6332D38
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-C103018C4D8D6821E143,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-1B6450E2CB29,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-71C79FC17851C206F647,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-02-TREATMENT-DECISION,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-8B0173DFEFF5F43930CD,delta_migration,positive,pathway,has_stage_rule,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY,RULE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-D8DF7D2E56337BE86059,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY,FU-CARD-B30DF4D6DE67
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-7C848B08D1F99BDC29BD,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY,FU-CARD-B30DF4D6DE67
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-389C1BB2562D957D7956,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY,RISK-CARD-C72CDDDDE658
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,5,"['EVD-D38F0492EA9F9200762F-HCM', 'EVD-DBFBC9CE4B1276B89925-HCM', 'EVD-EB986126E19DF663939B-HCM', 'EVD-FFEC8CA65DBBB1B8118F-HCM', 'EVD-TB-D6E25221BF9444B19E9A-HCM']",False,REL-F34AD5DAF65B53C2EBFC,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-1B6450E2CB29-03-FOLLOWUP-SAFETY,RISK-CARD-C72CDDDDE658
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-2708881E0D169C8E21E7,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-1CF6B8F522CB,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-01-ASSESSMENT
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-790695DCCCB3388911E5,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-01-ASSESSMENT,DXC-CARD-C9F14771A730
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-8F5C8986903BA31CB744,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-01-ASSESSMENT,DXC-CARD-28280DD401C8
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-A1A46069BAD4709EACDE,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-1CF6B8F522CB,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-7B944E485917E8C43AA3,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-01-ASSESSMENT,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-35085FE3E7656D8E760D,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-02-TREATMENT-DECISION,PLAN-CARD-BC4747CE025F
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-2C2B928CCDF9307AD2C6,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-1CF6B8F522CB,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-3C681433254ABF3FA3D7,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-02-TREATMENT-DECISION,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-77FC9D4A2BA923E5C6D4,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-03-FOLLOWUP-SAFETY,FU-CARD-C57FA7D6D28B
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-0EBBF2E566CD5FF61D4D,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-1CF6B8F522CB-03-FOLLOWUP-SAFETY,FU-CARD-8BCE7C3349BC
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-9D8C507C2C77872C5874,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2CEC2DD2357F,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-01-ASSESSMENT
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-BD22324CA358BC919E06,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-01-ASSESSMENT,DXC-CARD-C9F14771A730
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-41D2CD468BFF36CB4F6E,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-01-ASSESSMENT,DXC-CARD-CE6F1213B83D
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-3BCE4D8BE032F9F03717,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2CEC2DD2357F,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-6A87896ACB2D8622E0B4,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-01-ASSESSMENT,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-3C32EEE835B75E626540,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-02-TREATMENT-DECISION,PLAN-CARD-C3F083B7CCAC
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-ADA112C0545D5080502F,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2CEC2DD2357F,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-7E0A3D6F52C652220BB8,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-02-TREATMENT-DECISION,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-BBC24C98DA368CCB7D37,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-03-FOLLOWUP-SAFETY,FU-CARD-8C6D2ACF6BA1
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-5D021D91BCAA1C21193D,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2CEC2DD2357F-03-FOLLOWUP-SAFETY,FU-CARD-8BCE7C3349BC
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-C75B00A58A98CD5AC74A,delta_migration,positive,pathway,has_clinical_pathway,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,DIS-CARD-CM-AMYLOID,PATHWAY-CARD-2D83296059F7
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-D0079C745F79CF3167C1,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2D83296059F7,STAGE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-CA178E9358393C259392,delta_migration,positive,pathway,has_stage_rule,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT,RULE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-FE232A9B0C53ABD42F45,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT,DXC-CARD-C5CD88A6E22B
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-1CDA10F8FC5A55FC13EA,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT,DXC-CARD-C5CD88A6E22B
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-E96539264EF035C5BE40,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2D83296059F7,STAGE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-4C36A67937036B9EE475,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-01-ASSESSMENT,STAGE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-8D9D22329C253F10977A,delta_migration,positive,pathway,has_stage_rule,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION,RULE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-53EA334D20B0B3725359,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION,PLAN-CARD-BE44DFBB5552
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-5DA22D560E2A5ED40AC2,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION,PLAN-CARD-BE44DFBB5552
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-F9155CDE49263F9B994E,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-2D83296059F7,STAGE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-A601EE701E1480C190A4,delta_migration,positive,pathway,next_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-02-TREATMENT-DECISION,STAGE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-533BE00C0B6CB4CEFCE6,delta_migration,positive,pathway,has_stage_rule,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY,RULE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-598D30CAA2D899B5388B,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY,FU-CARD-94C8AE220B62
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,4,"['EVD-165940DDED43FC899516-AMYLOID', 'EVD-58DE7E71088468292683-AMYLOID', 'EVD-5F2A35025261D39FCAFB-AMYLOID', 'EVD-FBB22B98ABF7CAAFF24A-AMYLOID']",False,REL-F0914D939CD41E7A9907,delta_migration,positive,cdss_rule,recommends_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,RULE-MIG-PATHWAY-CARD-2D83296059F7-03-FOLLOWUP-SAFETY,FU-CARD-94C8AE220B62
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-1E9E0FC751EF1D295C53,delta_migration,positive,pathway,has_pathway_stage,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,PATHWAY-CARD-31AEF9651AEF,STAGE-MIG-PATHWAY-CARD-31AEF9651AEF-01-ASSESSMENT
ai_prechecked_limited,BATCH-CARD-STATIC-CDSS-MIGRATION-20260707,test_recommendation,pending_clinical_use_effect_review,0.86,none,2026-07-07 15:18:58,0,[],False,REL-D8A8F26D623633A5ACB1,delta_migration,positive,pathway,has_recommended_action,approved_for_sample,V1.9,冠心病、心肌病、室性心律失常、心脏性猝死及历史静态路径迁移,multi_disease_static_migration,STAGE-MIG-PATHWAY-CARD-31AEF9651AEF-01-ASSESSMENT,DXC-CARD-04B9595EC8CA
